id;model;msnbc;msnemb;OBCN;registeredDate;gpsId;qrCode;station.id;station.name;status;states;Lock RSOC;Lock voltage;location;lastCheckUp;totalTripsSinceLastCheckUp;tripsDurationSinceLastCheckUp;lastReportDate;totalTrips;tripsDurationTotal;Battery voltage;Battery temperature;Battery RSOC;Battery current;Motor odometer;custom1;Lock ID;Lock IMEI;Lock UICCID;Lock Status;Lock firmware;BCU firmware;Battery Firmware;Motor Firmware;nfcTagUid;Abandoned;Misparked;Last GPS Position;Last GPS Position Date;BCU Serial Number
3177;ICONIC;T11295;00008FB3C950000304E0;P0633829;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;181;11463209;5/6/2019 15:32;184;11464892;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3178;ICONIC;T11296;0000119EC950000304E0;P0631762;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;625;7889432;5/8/2019 13:18;642;7889739;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3180;ICONIC;T11300;0000A1E5C950000304E0;P0633649;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;696;1087593;26/7/2019 17:47;706;1087676;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3181;ICONIC;T11258;00006BC7C950000304E0;P0633936;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2343;5600277;27/1/2020 13:31;2469;5663342;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3182;ICONIC;T0238;000072E4C950000304E0;P0631928;17/5/2019 18:51;;FJRXVE;;;STOLEN;STOLEN;;;IN_USE;30/5/2022 15:56;32;29744;13/6/2022 10:40;5803;8174216;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3184;ICONIC;T11255;000092E5C950000304E0;P0633406;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;133;11584520;3/6/2019 17:58;134;11584529;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3185;ICONIC;T11284;00002FE4C950000304E0;P0633886;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1718;3658289;4/12/2019 10:41;1941;4171368;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3188;ICONIC;T11225;00009D8DC950000304E0;P0633165;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1177;5015493;18/9/2019 11:35;1224;4990176;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3190;ICONIC;T0416;000045CCC950000304E0;P0631579;17/5/2019 18:51;;FIIQXH;;;STOLEN;STOLEN;;;IN_USE;19/10/2022 11:38;32;31323;2/11/2022 21:20;6301;13902833;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3191;ICONIC;T1354;0000109DC950000304E0;P0634066;17/5/2019 18:51;;FIONSI;;;STOLEN;STOLEN;;;UNKNOWN;6/9/2023 08:02;5;6602;14/9/2023 12:12;6008;13672421;;;;;;;;;;;;;;;;false;false;-34.6316444, -58.4053386;9/9/2023 01:11;
3192;ICONIC;T11242;0000D7C6C950000304E0;P0633837;17/5/2019 18:51;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1149;6261666;30/12/2019 10:17;1240;6293878;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3194;ICONIC;T12649;000012AFC950000304E0;P0634715;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1426;10225977;26/12/2019 17:37;1502;10251125;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3195;ICONIC;T12660;0000D2CFC950000304E0;P0634442;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2660;5530604;10/1/2020 11:23;2783;5601541;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3197;ICONIC;T0683;0000CED0C950000304E0;P0634145;19/5/2019 18:54;Si;FSYXKD;;;STOLEN;STOLEN;;;IN_USE;2/9/2023 22:24;32;28964;14/9/2023 12:14;6527;11531209;;;;;;;;;;;;;;;;false;false;0.0, 0.0;10/9/2023 16:47;
3198;ICONIC;T12662;0000058BC950000304E0;P0633312;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1096;1801904;2/12/2019 11:40;1125;1806357;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3202;ICONIC;T12648;000013E5C950000304E0;P0634322;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2354;5746107;13/1/2020 18:07;2457;5796030;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3203;ICONIC;T12650;00008B98C950000304E0;P0634335;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;276;9993408;4/7/2019 12:20;283;9993454;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3205;ICONIC;T12659;0000898BC950000304E0;P0634562;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;52;11503298;10/6/2019 18:08;52;11503298;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3206;ICONIC;T12654;0000B1E4C950000304E0;P0634883;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1095;2140599;23/10/2019 16:52;1134;2147545;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3208;ICONIC;T12661;000039CFC950000304E0;P0633588;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1642;3066583;25/10/2019 11:51;1689;3084066;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3209;ICONIC;T12526;000075E0C950000304E0;P0634273;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;106;10398102;18/6/2019 15:48;108;10398122;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3210;ICONIC;T12658;000003F5C950000304E0;P0634667;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1703;4046636;7/2/2020 10:41;1739;4054124;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3211;ICONIC;T12635;000051CFC950000304E0;P0632887;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1122;2218046;11/10/2019 13:14;1153;2229277;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3212;ICONIC;T12656;000078A0C950000304E0;;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;43;11487506;7/6/2019 10:32;43;11487506;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3213;ICONIC;T12428;0000DBA0C950000304E0;P0634523;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1889;3116558;25/11/2019 16:41;1983;3141412;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3218;ICONIC;T12515;00001ECEC950000304E0;P0631946;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;136;281131;10/11/2019 22:22;141;281162;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3220;ICONIC;T12513;0000ADDFC950000304E0;P0634028;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1113;2230624;23/10/2019 16:53;1175;2248101;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3221;ICONIC;T12411;0000A8AFC950000304E0;P0634547;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2117;5105688;18/12/2019 16:47;2209;5140433;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3222;ICONIC;T12574;000008B1C950000304E0;P0634420;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1953;3413525;25/10/2019 11:47;2002;3415290;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3223;FIT;T0635;00009C6FC950000304E0;S/N 001293;19/5/2019 18:54;;NJJMPJ;;;STOLEN;STOLEN;;;UNKNOWN;29/10/2024 14:17;17;23458;8/11/2024 20:41;6547;10057791;;;;;;;;;;;;;;;;false;false;0.0, 0.0;31/10/2024 04:07;
3224;ICONIC;T12576;0000C0C6C950000304E0;P0634783;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1558;3511301;7/10/2019 12:13;1598;3518826;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3227;ICONIC;T12423;0000CEC6C950000304E0;P0633315;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;164;7298643;11/6/2019 18:21;165;7298645;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3230;ICONIC;T12507;0000D8AEC950000304E0;P0634169;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;911;2507762;28/11/2019 15:03;1020;2541499;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3232;ICONIC;T1620;000066ADF450000304E0;P0634706;19/5/2019 18:54;;FZCCGF;;;STOLEN;STOLEN;;;UNKNOWN;25/4/2023 17:54;0;0;2/5/2023 15:16;4377;5568581;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3238;ICONIC;T12579;0000278BC950000304E0;P0634114;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1762;3310437;25/10/2019 12:04;1820;3310498;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3239;ICONIC;T12581;000080DFC950000304E0;P0634788;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;8;11657362;11/6/2019 13:07;8;11657362;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3240;ICONIC;T12431;00001E9AC950000304E0;P0634837;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;2288;4159587;4/12/2019 11:14;2370;4207090;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3241;ICONIC;T12757;00002240C950000304E0;;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1693;3332374;10/11/2019 23:40;1794;3373075;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3242;ICONIC;T0656;000019F3C950000304E0;P0631864;19/5/2019 18:54;;FUDWGI;;;STOLEN;STOLEN;;;IN_USE;25/4/2023 18:06;15;14254;2/5/2023 15:14;6746;20496613;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3243;ICONIC;T12582;00003DDFC950000304E0;P0634579;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;704;7569078;1/8/2019 10:02;723;7571612;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3245;ICONIC;T12573;0000369AC950000304E0;P0634703;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1490;3358120;10/11/2019 23:17;1530;3370504;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3247;ICONIC;T12753;00003CE4C950000304E0;;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;177;241714;26/2/2020 15:56;184;241908;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3248;ICONIC;T12572;000049C6C950000304E0;P0633328;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1382;4917177;10/11/2019 23:18;1420;4928137;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3249;ICONIC;T12512;000039F3C950000304E0;P0631929;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;260;10588508;19/6/2019 23:13;267;10588583;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3250;ICONIC;T1145;00009ACFC950000304E0;P0634799;19/5/2019 18:54;;FWKGDD;;;STOLEN;STOLEN;;;UNKNOWN;20/1/2022 10:11;3;1306;25/1/2022 15:15;5147;9445169;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3251;ICONIC;T12510;0000AF8DC950000304E0;P0633799;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1336;2841070;23/10/2019 16:55;1386;2854581;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3252;ICONIC;T12504;0000EEAEC950000304E0;P0632296;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;559;8828610;16/7/2019 13:21;574;8815528;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3253;ICONIC;T12505;0000F0F2C950000304E0;P0632996;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;630;2062925;23/10/2019 16:55;649;2071854;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3254;ICONIC;T12602;000035CFC950000304E0;P0633579;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1649;3768777;1/11/2019 09:04;1702;3777829;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3255;ICONIC;T12618;000062E7C950000304E0;P0634717;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;88;10373157;4/7/2019 12:21;95;10378095;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3256;ICONIC;T12615;0000DFF4C950000304E0;P0633892;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1410;2535240;28/8/2019 11:49;1435;2525982;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3259;ICONIC;T12601;0000509FC950000304E0;P0634668;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1600;2691475;7/10/2019 13:58;1645;2713598;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3260;ICONIC;T0498;00003D8EC950000304E0;P0634608;19/5/2019 18:54;;FIWWXK;;;STOLEN;STOLEN;;;IN_USE;9/5/2023 23:12;19;15580;16/5/2023 09:41;6997;12110583;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3263;ICONIC;T12599;00004AA1C950000304E0;P0634347;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;459;4525674;23/10/2019 17:30;475;4525787;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3267;ICONIC;T12628;00003ACFC950000304E0;P0634077;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1589;3103615;25/11/2019 16:41;1684;3134759;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3268;ICONIC;T12643;00003CF2C950000304E0;P0634462;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2026;4317081;10/11/2019 23:32;2091;4332267;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3269;ICONIC;T4652;0000C1DEC950000304E0;P0634720;19/5/2019 18:54;;NBIFNB;;;STOLEN;STOLEN;;;UNKNOWN;24/4/2025 12:32;16;19164;2/5/2025 20:11;2020;7566223;;;;;;;;;;;;;;;;false;false;0.0, 0.0;29/4/2025 16:12;
3270;ICONIC;T12629;00002CC7C950000304E0;P0634387;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;961;2517995;14/10/2019 11:26;1001;2527819;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3271;ICONIC;T12642;00006EA0C950000304E0;P0634764;19/5/2019 18:54;Si;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;983;3355611;26/12/2019 17:38;1038;3379688;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3272;ICONIC;T12611;000079B6C950000304E0;P0632908;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;626;8935716;16/7/2019 13:19;641;8936799;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3273;ICONIC;T12597;000037A1C950000304E0;P0634774;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1342;6701926;16/12/2019 18:36;1426;6724531;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3275;ICONIC;T12594;00004DAEC950000304E0;P0634548;19/5/2019 18:54;Si;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2519;7161950;29/1/2020 10:14;2636;7232056;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3277;ICONIC;T12583;000041AFC950000304E0;P0633616;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1929;3192495;18/11/2019 17:16;2024;3229203;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3278;ICONIC;T12586;000013E6C950000304E0;P0634621;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2815;6077907;26/12/2019 17:38;2913;6121720;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3280;ICONIC;T12613;000081CFC950000304E0;P0634796;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1254;2652813;30/10/2019 14:26;1318;2690106;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3281;ICONIC;T12595;00009BB6C950000304E0;P0633618;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;240;9630358;4/7/2019 12:21;260;9630798;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3282;ICONIC;T12631;0000F7DEC950000304E0;P0634681;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1129;4015889;10/11/2019 23:11;1191;4041326;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3284;ICONIC;T1519;0000768EC950000304E0;P0633923;19/5/2019 18:54;;FHOZQB;;;STOLEN;STOLEN;;;AT_STATION;26/9/2022 23:33;31;39752;6/10/2022 21:33;2820;3495334;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3287;ICONIC;T12681;00001CF2C950000304E0;P0634307;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;508;620433576;29/7/2019 14:45;521;620437096;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3288;ICONIC;T12620;0000628AC950000304E0;P0634949;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1068;9487273;8/7/2019 11:07;1081;9487543;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3290;ICONIC;T12637;00008398C950000304E0;P0634600;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;476;891137;8/7/2019 10:49;485;891204;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3291;ICONIC;T12632;000005C6C950000304E0;P0634966;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2174;5472195;3/1/2020 09:46;2310;5533674;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3293;ICONIC;T12605;0000B6F1C950000304E0;P0634739;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2208;4706561;2/12/2019 11:42;2316;4708018;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3294;ICONIC;T12588;00000B99C950000304E0;P0633591;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;1024;3207174;23/10/2019 16:55;1055;3216964;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3295;ICONIC;T12616;0000248EC950000304E0;P0633580;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;679;5546870;2/9/2019 13:46;726;5534037;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3296;ICONIC;T12685;000009AEC950000304E0;P0634640;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1565;3456378;12/11/2019 11:11;1647;2980873;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3297;ICONIC;T12680;00004DAFC950000304E0;P0632326;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1788;3309677;21/11/2019 15:27;1860;3337958;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3299;ICONIC;T12585;0000DAA0C950000304E0;P0633354;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1204;5194522;9/9/2019 15:17;1239;5208581;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3300;ICONIC;T12675;0000A2F5C950000304E0;P0634197;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1335;3411406;14/11/2019 10:08;1389;2815034;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3302;ICONIC;T12686;00006E99C950000304E0;P0634781;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1781;4087158;30/9/2019 13:22;1820;4098202;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3304;ICONIC;T1284;00006D8CC950000304E0;P0634688;19/5/2019 18:54;;FLLKMI;;;STOLEN;STOLEN;;;UNKNOWN;4/4/2025 10:13;7;12751;14/4/2025 11:57;6364;9766928;;;;;;;;;;;;;;;;false;false;0.0, 0.0;6/4/2025 15:11;
3305;ICONIC;T0970;00004C9AC950000304E0;P0634675;19/5/2019 18:54;;FUVVJD;;;STOLEN;STOLEN;;;UNKNOWN;18/4/2024 00:32;3;6900;29/4/2024 18:34;6402;11940960;;;;;;;;;;;;;;;;false;false;-34.569435, -58.399369;20/4/2024 18:16;
3306;ICONIC;T12622;000088CFC950000304E0;;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1485;4945867;23/10/2019 16:55;1528;4955627;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3308;ICONIC;T12668;000051E6C950000304E0;P0634700;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;649;8036202;29/7/2019 14:45;667;8039582;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3309;ICONIC;T12696;0000078EC950000304E0;P0634443;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;819;3658669;30/9/2019 13:55;862;3651957;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3312;ICONIC;T0815;0000868DC950000304E0;P0634202;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;2379;8572787;4/3/2020 12:35;2547;8626368;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3313;ICONIC;T12625;0000CA8BC950000304E0;P0634507;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2875;4917057;14/1/2020 10:19;3012;4982034;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3314;ICONIC;T12633;000088AEC950000304E0;;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1322;3799623;10/10/2019 10:53;1372;3783250;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3316;ICONIC;T12704;000056F5C950000304E0;P0634002;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1527;2488956;5/12/2019 09:27;1626;2522262;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3317;ICONIC;T12624;00006FAEC950000304E0;P0634611;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;369;591932;26/7/2019 17:47;390;599192;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3318;ICONIC;T12677;0000A78AC950000304E0;P0634054;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1412;2831041;14/10/2019 11:21;1492;2847722;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3319;ICONIC;T12692;0000AFE5C950000304E0;P0634342;19/5/2019 18:54;Si;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2497;4766696;12/2/2020 14:45;2632;4838400;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3321;ICONIC;T12691;00009FA0C950000304E0;P0634721;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1985;3961251;18/12/2019 16:47;2078;4017638;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3322;ICONIC;T0903;0000498BC950000304E0;P0634589;19/5/2019 18:54;;FQHACE;;;STOLEN;STOLEN;;;IN_USE;4/4/2022 23:44;24;18562;11/4/2022 11:02;4923;16427651;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3324;ICONIC;T1300;0000B2CFC950000304E0;P0634541;19/5/2019 18:54;;FXXWLJ;;;STOLEN;STOLEN;;;IN_USE;31/3/2023 23:38;23;21179;10/4/2023 12:32;4052;5914955;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3325;ICONIC;T12638;000008E7C950000304E0;;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2083;6542781;7/1/2020 13:39;2170;6574786;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3328;ICONIC;T0680;000089F5C950000304E0;P0634951;19/5/2019 18:54;;FZKLGI;;;STOLEN;STOLEN;;;IN_USE;12/11/2021 00:44;17;22123;30/11/2021 12:34;5774;11659672;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3329;ICONIC;T12634;00005CC8C950000304E0;P0634329;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;876;2802234;9/10/2019 09:45;907;2801572;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3331;ICONIC;T12703;0000578AC950000304E0;;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1153;1882738;29/10/2019 15:34;1218;1891537;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3332;ICONIC;T12710;0000149BC950000304E0;P0634972;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1517;2773909;23/10/2019 17:31;1569;2788981;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3334;ICONIC;T12671;0000F2F4C950000304E0;P0633288;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1131;1803956;14/10/2019 11:05;1207;1816606;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3336;ICONIC;T12689;0000F4DEC950000304E0;P0634348;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;706;1294987;14/10/2019 11:05;741;1300787;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3338;ICONIC;T12695;000012F3C950000304E0;P0634576;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1239;2792293;11/10/2019 12:32;1286;2812899;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
3339;ICONIC;T12688;00009940C950000304E0;P0634378;19/5/2019 18:54;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1004;1670724;2/9/2019 13:51;1038;1682473;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
